Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Duration
CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,Home Office,South,Office Supplies,Envelopes,71.88,2,0.0,32.346,2
CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,Consumer,West,Office Supplies,Art,60.45,3,0.0,16.3215,5
CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,Consumer,West,Furniture,Tables,253.176,3,0.2,-31.647,5
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Consumer,Central,Office Supplies,Binders,2.88,5,0.8,-4.464,7
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Consumer,Central,Furniture,Bookcases,384.944,4,0.3,-126.4816,7
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Consumer,Central,Technology,Phones,153.584,2,0.2,13.4386,7
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Consumer,Central,Furniture,Bookcases,913.43,5,0.3,-52.196,7
CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,Corporate,West,Office Supplies,Appliances,43.92,4,0.0,11.8584,6
CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,Corporate,West,Office Supplies,Binders,25.032,3,0.2,7.8225,6
CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Consumer,East,Office Supplies,Paper,46.76,7,0.0,22.4448,2
CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Consumer,East,Furniture,Bookcases,183.968,2,0.2,-25.2956,2
CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Consumer,East,Technology,Phones,1259.97,3,0.0,327.5922,2
CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Consumer,East,Office Supplies,Art,68.97,3,0.0,19.3116,2
CA-2016-108868,2016-09-08,2016-09-12,Standard Class,KB-16585,Corporate,Central,Office Supplies,Art,70.368,2,0.2,6.1572,4
CA-2016-108868,2016-09-08,2016-09-12,Standard Class,KB-16585,Corporate,Central,Technology,Phones,59.96,5,0.2,21.7355,4
CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,Consumer,East,Office Supplies,Storage,25.984,1,0.2,-5.1968,0
CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,Consumer,East,Office Supplies,Binders,27.36,3,0.7,-21.888,0
CA-2016-148740,2016-11-15,2016-11-19,Standard Class,AH-10690,Corporate,West,Technology,Phones,361.376,2,0.2,27.1032,4
US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,Consumer,East,Furniture,Chairs,172.186,2,0.3,-46.7362,4
US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,Consumer,East,Furniture,Furnishings,69.008,2,0.2,12.0764,4
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Consumer,East,Office Supplies,Envelopes,199.9,5,0.0,89.955,0
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Consumer,East,Office Supplies,Appliances,901.95,3,0.0,297.6435,0
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Consumer,East,Furniture,Furnishings,971.5,5,0.0,252.59,0
CA-2016-114538,2016-12-26,2016-12-27,First Class,RC-19825,Consumer,West,Office Supplies,Art,11.328,2,0.2,2.5488,1
CA-2014-127936,2014-09-02,2014-09-04,First Class,CL-12565,Consumer,East,Office Supplies,Art,21.24,3,0.0,8.0712,2
CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,Consumer,East,Technology,Accessories,34.8,3,0.2,2.175,5
CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,Consumer,East,Office Supplies,Storage,38.976,3,0.2,-2.436,5
CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,Corporate,Central,Office Supplies,Paper,9.08,2,0.0,4.086,5
CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,Corporate,Central,Office Supplies,Paper,314.55,3,0.0,150.984,5
CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,Corporate,Central,Office Supplies,Binders,4.91,1,0.0,2.3077,5
US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,Home Office,West,Office Supplies,Labels,5.78,2,0.0,2.7166,5
US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,Home Office,West,Office Supplies,Art,107.94,6,0.0,30.2232,5
CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,Consumer,East,Office Supplies,Paper,19.65,3,0.0,9.039,3
CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,Consumer,East,Technology,Phones,617.97,3,0.0,160.6722,3
CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,Consumer,East,Office Supplies,Appliances,59.7,3,0.0,26.865,3
CA-2017-132339,2017-08-19,2017-08-23,Standard Class,JB-15400,Corporate,East,Office Supplies,Binders,387.99,1,0.0,182.3553,4
CA-2014-153983,2014-11-29,2014-12-06,Standard Class,AH-10210,Consumer,West,Technology,Phones,575.92,2,0.2,71.99,7
CA-2014-153983,2014-11-29,2014-12-06,Standard Class,AH-10210,Consumer,West,Office Supplies,Fasteners,30.4,5,0.0,15.2,7
CA-2017-112900,2017-04-09,2017-04-12,Second Class,KL-16645,Consumer,Central,Office Supplies,Binders,478.24,8,0.0,219.9904,3
CA-2014-160157,2014-12-20,2014-12-27,Standard Class,MH-17455,Consumer,East,Furniture,Furnishings,190.848,3,0.2,-21.4704,7
CA-2014-139633,2014-12-17,2014-12-24,Standard Class,EC-14050,Consumer,East,Office Supplies,Binders,5.484,4,0.7,-4.0216,7
CA-2015-163090,2015-11-17,2015-11-21,Second Class,GH-14665,Consumer,Central,Office Supplies,Supplies,40.92,5,0.2,3.069,4
CA-2014-117016,2014-03-04,2014-03-09,Standard Class,SC-20095,Consumer,South,Office Supplies,Art,15.552,3,0.2,2.3328,5
CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Corporate,South,Office Supplies,Appliances,17.24,2,0.0,4.4824,1
CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Corporate,South,Furniture,Bookcases,302.94,3,0.0,75.735,1
CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Corporate,South,Technology,Phones,34.75,5,0.0,15.6375,1
CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Corporate,South,Office Supplies,Binders,113.94,6,0.0,54.6912,1
CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Corporate,South,Technology,Phones,55.98,2,0.0,15.6744,1
US-2017-103226,2017-09-22,2017-09-28,Standard Class,DW-13195,Corporate,West,Office Supplies,Paper,27.18,3,0.0,12.231,6
CA-2017-119452,2017-03-21,2017-03-27,Standard Class,CL-12565,Consumer,Central,Furniture,Chairs,1805.88,6,0.0,523.7052,6
CA-2017-147725,2017-09-14,2017-09-14,Same Day,LT-17110,Consumer,East,Office Supplies,Art,70.95,3,0.0,18.447,0
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Consumer,South,Office Supplies,Fasteners,20.0,4,0.0,9.6,5
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Consumer,South,Office Supplies,Art,7.98,3,0.0,2.0748,5
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Consumer,South,Furniture,Furnishings,24.1,5,0.0,9.158,5
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Consumer,South,Office Supplies,Art,8.75,1,0.0,2.625,5
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Consumer,South,Furniture,Tables,842.94,3,0.0,160.1586,5
CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,Consumer,Central,Office Supplies,Binders,2.182,1,0.8,-3.6003,5
CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,Consumer,Central,Office Supplies,Art,27.384,7,0.2,2.7384,5
CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,Consumer,Central,Office Supplies,Appliances,26.406,3,0.8,-71.2962,5
CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,Consumer,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,6
CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,Consumer,Central,Office Supplies,Paper,23.68,4,0.2,7.4,6
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Consumer,Central,Technology,Accessories,109.95,1,0.0,36.2835,4
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Consumer,Central,Office Supplies,Storage,965.85,5,0.0,135.219,4
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Consumer,Central,Office Supplies,Art,29.2,5,0.0,10.512,4
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Consumer,Central,Office Supplies,Paper,32.4,5,0.0,15.552,4
US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Home Office,Central,Office Supplies,Envelopes,78.35,5,0.0,36.8245,5
US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Home Office,Central,Office Supplies,Paper,31.68,6,0.0,14.256,5
US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Home Office,Central,Office Supplies,Binders,29.12,4,0.0,14.2688,5
US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Home Office,Central,Office Supplies,Storage,169.45,5,0.0,42.3625,5
CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Consumer,West,Furniture,Furnishings,12.56,2,0.0,4.0192,4
CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Consumer,West,Office Supplies,Paper,6.48,1,0.0,3.1104,4
CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Consumer,West,Office Supplies,Envelopes,186.69,3,0.0,87.7443,4
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Consumer,West,Furniture,Furnishings,25.4,5,0.0,8.636,2
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Consumer,West,Office Supplies,Envelopes,43.96,2,0.0,20.6612,2
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Consumer,West,Furniture,Bookcases,1279.165,5,0.15,225.735,2
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Consumer,West,Office Supplies,Storage,27.92,4,0.0,0.5584,2
US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,Home Office,West,Furniture,Chairs,129.568,2,0.2,-12.9568,5
US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,Home Office,West,Office Supplies,Binders,6.368,2,0.2,2.1492,5
CA-2017-115175,2017-08-07,2017-08-12,Standard Class,MC-17575,Consumer,West,Office Supplies,Paper,244.55,5,0.0,114.9385,5
CA-2017-105851,2017-03-13,2017-03-20,Standard Class,SE-20110,Consumer,West,Office Supplies,Supplies,1332.496,2,0.2,-299.8116,7
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Home Office,West,Furniture,Furnishings,32.776,1,0.2,3.2776,3
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Home Office,West,Office Supplies,Storage,147.184,2,0.2,-29.4368,3
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Home Office,West,Technology,Accessories,54.384,2,0.2,1.3596,3
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Home Office,West,Office Supplies,Binders,76.776,4,0.7,-58.8616,3
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Home Office,West,Office Supplies,Paper,14.352,3,0.2,5.2026,3
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,Home Office,West,Office Supplies,Appliances,209.792,2,0.2,26.224,3
CA-2015-163895,2015-08-07,2015-08-11,Standard Class,NS-18640,Corporate,West,Office Supplies,Binders,3.304,1,0.2,1.1151,4
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Consumer,East,Office Supplies,Art,16.38,9,0.0,7.371,7
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Consumer,East,Office Supplies,Envelopes,167.96,2,0.0,78.9412,7
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Consumer,East,Furniture,Bookcases,321.568,2,0.2,-16.0784,7
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Consumer,East,Office Supplies,Paper,12.96,2,0.0,6.2208,7
CA-2017-156895,2017-05-08,2017-05-12,Standard Class,DJ-13510,Corporate,East,Furniture,Chairs,128.058,3,0.3,-23.7822,4
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Home Office,East,Furniture,Chairs,63.686,1,0.3,-15.4666,0
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Home Office,East,Technology,Accessories,239.976,3,0.2,65.9934,0
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Home Office,East,Furniture,Tables,344.22,2,0.4,-189.321,0
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Home Office,East,Office Supplies,Paper,15.552,3,0.2,5.4432,0
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Home Office,East,Furniture,Furnishings,21.248,4,0.2,7.4368,0
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Home Office,East,Office Supplies,Paper,8.448,2,0.2,2.64,0
CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,Consumer,Central,Office Supplies,Storage,333.09,3,0.0,23.3163,0
CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,Consumer,Central,Furniture,Tables,248.98,2,0.0,54.7756,0
CA-2014-147235,2014-03-24,2014-03-28,Standard Class,CD-11920,Consumer,East,Office Supplies,Paper,24.9,5,0.0,11.703,4
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Consumer,West,Office Supplies,Fasteners,15.26,7,0.0,5.0358,5
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Consumer,West,Office Supplies,Appliances,43.32,2,0.0,14.2956,5
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Consumer,West,Office Supplies,Binders,43.584,12,0.2,15.7992,5
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Consumer,West,Office Supplies,Paper,116.28,3,0.0,56.9772,5
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Consumer,West,Office Supplies,Binders,9.296,2,0.2,3.0212,5
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Consumer,West,Office Supplies,Paper,19.44,3,0.0,9.3312,5
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,Consumer,West,Office Supplies,Paper,314.55,3,0.0,150.984,5
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,Home Office,Central,Office Supplies,Binders,16.27,5,0.8,-25.2185,6
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,Home Office,Central,Office Supplies,Supplies,69.12,9,0.2,-14.688,6
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,Home Office,Central,Office Supplies,Binders,4.47,3,0.8,-7.8225,6
CA-2017-105921,2017-08-14,2017-08-21,Standard Class,JM-15250,Consumer,West,Furniture,Tables,418.296,3,0.2,5.2287,7
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,Consumer,East,Technology,Copiers,659.988,2,0.4,109.998,2
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,Consumer,East,Furniture,Furnishings,8.128,2,0.2,1.4224,2
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,Consumer,East,Office Supplies,Paper,36.288,7,0.2,12.7008,2
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,Consumer,East,Furniture,Chairs,909.72,6,0.3,-51.984,2
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,Consumer,West,Furniture,Bookcases,917.9235,9,0.15,75.5937,5
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,Consumer,West,Office Supplies,Paper,38.88,6,0.0,19.0512,5
CA-2017-155075,2017-12-02,2017-12-09,Standard Class,GW-14605,Consumer,East,Office Supplies,Binders,631.176,4,0.7,-462.8624,7
CA-2014-103401,2014-11-21,2014-11-26,Standard Class,GR-14560,Corporate,West,Office Supplies,Paper,12.96,2,0.0,6.2208,5
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,Corporate,West,Office Supplies,Paper,12.96,2,0.0,6.2208,6
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,Corporate,West,Office Supplies,Binders,23.2,5,0.2,8.12,6
CA-2014-116757,2014-06-30,2014-07-04,Standard Class,MS-17980,Corporate,Central,Office Supplies,Paper,25.92,5,0.2,9.072,4
CA-2014-116757,2014-06-30,2014-07-04,Standard Class,MS-17980,Corporate,Central,Office Supplies,Fasteners,21.312,6,0.2,7.1928,4
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,Home Office,West,Technology,Phones,173.656,7,0.2,17.3656,5
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,Home Office,West,Office Supplies,Appliances,361.96,2,0.0,101.3488,5
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,Home Office,West,Technology,Accessories,62.85,3,0.0,13.1985,5
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,Home Office,West,Technology,Phones,818.376,3,0.2,51.1485,5
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,Home Office,West,Office Supplies,Storage,20.34,1,0.0,0.2034,5
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,Home Office,West,Furniture,Furnishings,23.99,1,0.0,5.5177,5
CA-2017-167003,2017-05-23,2017-05-29,Standard Class,VS-21820,Consumer,West,Furniture,Tables,171.288,3,0.2,-6.4233,6
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,Corporate,Central,Furniture,Furnishings,37.3,2,0.0,17.158,4
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,Corporate,Central,Office Supplies,Binders,81.96,2,0.0,39.3408,4
CA-2016-118969,2016-10-02,2016-10-03,First Class,LP-17095,Consumer,West,Office Supplies,Binders,54.792,6,0.7,-40.1808,1
CA-2016-145240,2016-09-06,2016-09-08,First Class,BG-11740,Consumer,Central,Office Supplies,Storage,10.784,1,0.2,0.8088,2
CA-2016-120873,2016-10-27,2016-11-01,Second Class,BW-11200,Consumer,South,Furniture,Chairs,290.98,1,0.0,75.6548,5
US-2017-111920,2017-10-22,2017-10-26,Standard Class,PS-18970,Home Office,Central,Office Supplies,Art,36.44,4,0.0,12.0252,4
US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,Consumer,West,Office Supplies,Paper,21.4,5,0.0,10.058,5
US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,Consumer,West,Office Supplies,Binders,48.664,7,0.2,15.8158,5
CA-2016-101385,2016-09-25,2016-10-01,Standard Class,JW-16075,Consumer,West,Office Supplies,Art,16.56,4,0.0,6.9552,6
CA-2017-107167,2017-06-10,2017-06-14,Standard Class,ND-18460,Corporate,South,Office Supplies,Storage,1347.52,8,0.2,84.22,4
CA-2014-109491,2014-02-20,2014-02-26,Standard Class,LC-16930,Corporate,Central,Technology,Accessories,62.31,3,0.0,22.4316,6
CA-2014-109491,2014-02-20,2014-02-26,Standard Class,LC-16930,Corporate,Central,Furniture,Furnishings,20.32,4,0.0,6.9088,6
CA-2017-105445,2017-02-20,2017-02-25,Second Class,BP-11095,Corporate,West,Office Supplies,Fasteners,9.432,3,0.2,3.0654,5
CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,Consumer,East,Office Supplies,Labels,34.86,7,0.0,16.0356,4
CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,Consumer,East,Furniture,Furnishings,89.34,6,0.0,24.1218,4
US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,Home Office,East,Technology,Phones,269.98,2,0.0,67.495,6
US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,Home Office,East,Office Supplies,Paper,99.9,5,0.0,47.952,6
US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,Home Office,East,Furniture,Furnishings,39.08,4,0.0,14.4596,6
CA-2017-152856,2017-09-08,2017-09-10,Second Class,RS-19765,Corporate,East,Technology,Accessories,116.832,4,0.2,33.5892,2
CA-2016-134691,2016-11-14,2016-11-18,Standard Class,KC-16540,Consumer,Central,Office Supplies,Binders,2.296,2,0.8,-3.9032,4
CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,Consumer,East,Furniture,Chairs,408.006,2,0.1,72.5344,3
CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,Consumer,East,Office Supplies,Storage,40.44,3,0.0,10.5144,3
CA-2014-140403,2014-10-10,2014-10-10,Same Day,TN-21040,Home Office,West,Furniture,Chairs,122.352,3,0.2,13.7646,0
CA-2014-140403,2014-10-10,2014-10-10,Same Day,TN-21040,Home Office,West,Office Supplies,Envelopes,15.28,2,0.0,7.4872,0
CA-2015-163104,2015-03-19,2015-03-26,Standard Class,MC-18130,Corporate,West,Office Supplies,Paper,11.96,2,0.0,5.8604,7
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,Home Office,West,Furniture,Furnishings,15.84,3,0.0,4.9104,4
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,Home Office,West,Office Supplies,Binders,86.376,3,0.2,30.2316,4
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,Home Office,West,Office Supplies,Art,18.24,3,0.0,6.2016,4
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,Home Office,West,Office Supplies,Art,13.12,4,0.0,4.3296,4
CA-2015-104129,2015-02-27,2015-03-02,Standard Class,ES-14080,Corporate,East,Technology,Phones,105.98,2,0.0,1.0598,3
CA-2015-104129,2015-02-27,2015-03-02,Standard Class,ES-14080,Corporate,East,Furniture,Tables,493.92,7,0.3,-28.224,3
US-2017-132206,2017-06-16,2017-06-21,Standard Class,MK-17905,Corporate,Central,Office Supplies,Binders,5.936,7,0.8,-8.904,5
CA-2017-113474,2017-03-30,2017-03-31,First Class,TM-21490,Consumer,Central,Office Supplies,Envelopes,325.86,2,0.0,149.8956,1
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Consumer,Central,Furniture,Chairs,383.607,9,0.3,-5.4801,5
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Consumer,Central,Technology,Phones,148.48,2,0.2,16.704,5
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Consumer,Central,Technology,Phones,537.544,7,0.2,53.7544,5
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Consumer,Central,Office Supplies,Binders,1.928,2,0.8,-2.9884,5
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Consumer,Central,Office Supplies,Art,6.912,3,0.2,0.6912,5
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Consumer,Central,Furniture,Furnishings,7.76,1,0.6,-2.134,5
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Consumer,Central,Technology,Phones,659.168,4,0.2,49.4376,5
US-2017-107636,2017-04-30,2017-05-02,First Class,NM-18520,Consumer,East,Office Supplies,Labels,5.76,2,0.0,2.8224,2
US-2014-165862,2014-07-13,2014-07-17,Standard Class,GK-14620,Corporate,West,Furniture,Tables,351.216,3,0.2,4.3902,4
US-2014-106334,2014-12-27,2015-01-02,Standard Class,JF-15490,Consumer,West,Furniture,Chairs,230.28,3,0.2,23.028,6
US-2014-106334,2014-12-27,2015-01-02,Standard Class,JF-15490,Consumer,West,Office Supplies,Paper,12.84,3,0.0,5.778,6
CA-2016-101448,2016-02-27,2016-03-01,Second Class,EB-13930,Consumer,Central,Office Supplies,Binders,56.82,3,0.0,28.41,3
CA-2015-130218,2015-03-23,2015-03-26,First Class,SG-20470,Consumer,South,Office Supplies,Fasteners,31.56,4,0.0,14.202,3
CA-2015-130218,2015-03-23,2015-03-26,First Class,SG-20470,Consumer,South,Office Supplies,Storage,27.92,4,0.0,0.5584,3
US-2017-117331,2017-10-21,2017-10-28,Standard Class,ND-18370,Consumer,West,Office Supplies,Binders,8.559,1,0.7,-6.5619,7
CA-2014-127383,2014-12-31,2015-01-05,Standard Class,CM-11815,Corporate,Central,Office Supplies,Envelopes,49.568,2,0.2,17.9684,5
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Consumer,Central,Furniture,Chairs,127.869,3,0.3,-9.1335,3
CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Corporate,West,Office Supplies,Envelopes,271.44,3,0.0,122.148,5
CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Corporate,West,Technology,Phones,110.352,3,0.2,8.2764,5
CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Corporate,West,Furniture,Furnishings,36.4,5,0.0,13.832,5
CA-2017-129490,2017-09-26,2017-09-30,Standard Class,SJ-20125,Home Office,South,Furniture,Chairs,419.136,4,0.2,-57.6312,4
CA-2014-101175,2014-12-09,2014-12-14,Standard Class,DM-12955,Corporate,West,Office Supplies,Storage,100.704,6,0.2,-1.2588,5
US-2017-149510,2017-12-03,2017-12-10,Standard Class,MC-17575,Consumer,South,Office Supplies,Appliances,45.216,3,0.2,4.5216,7
US-2017-149510,2017-12-03,2017-12-10,Standard Class,MC-17575,Consumer,South,Office Supplies,Binders,28.782,6,0.7,-21.1068,7
US-2017-149510,2017-12-03,2017-12-10,Standard Class,MC-17575,Consumer,South,Office Supplies,Paper,24.448,4,0.2,8.8624,7
CA-2015-111990,2015-11-08,2015-11-13,Standard Class,DB-13660,Consumer,Central,Office Supplies,Binders,10.476,6,0.8,-17.2854,5
CA-2014-169460,2014-04-19,2014-04-21,Second Class,NF-18595,Home Office,West,Furniture,Furnishings,76.14,3,0.0,26.649,2
US-2015-152128,2015-05-25,2015-05-27,Second Class,NM-18445,Home Office,Central,Office Supplies,Art,21.24,3,0.0,8.0712,2
US-2015-152128,2015-05-25,2015-05-27,Second Class,NM-18445,Home Office,Central,Office Supplies,Binders,127.96,2,0.0,60.1412,2
CA-2017-126662,2017-07-17,2017-07-21,Standard Class,AB-10255,Home Office,West,Technology,Copiers,479.984,2,0.2,89.997,4
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Central,Technology,Phones,657.93,7,0.0,184.2204,6
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Central,Furniture,Furnishings,33.48,4,0.0,8.7048,6
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Central,Office Supplies,Art,13.9,5,0.0,3.614,6
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Home Office,Central,Office Supplies,Storage,26.86,2,0.0,6.715,6
US-2014-121734,2014-04-11,2014-04-16,Standard Class,SE-20110,Consumer,West,Office Supplies,Binders,9.584,1,0.2,3.3544,5
CA-2015-110947,2015-06-09,2015-06-15,Standard Class,AG-10765,Home Office,South,Office Supplies,Binders,113.1,3,0.0,56.55,6
US-2014-150126,2014-07-27,2014-08-02,Standard Class,AS-10045,Corporate,East,Office Supplies,Paper,65.78,11,0.0,32.2322,6
